,network,image_idx,target_cls,delta,rr,linna_time (seconds),linna_timeout,linna_cex,linna_result,linna_error
134,MNIST_3x100,22,9,0.02,0.5,241.9393740259984,True,,timeout,False
135,MNIST_3x100,22,9,0.05,0.5,1.1492553779971786,False,"[-0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, 0.05, 0.05, -0.05, -0.05, -0.05, 0.05, 0.05, -0.05, 0.05, 0.05, -0.05, 0.05, 0.05, -0.05, 0.05, 0.05, 0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, 0.05, 0.05, -0.05, -0.05, 0.05, 0.05, 0.05, 0.05, 0.05, -0.05, -0.05, 0.05, 0.05, 0.05, 0.05, -0.05, 0.05, 0.05, 0.05, -0.05, 0.05, -0.05, 0.03321802500352954, -0.05, 0.05, 0.05, 0.05, 0.05, -0.05, -0.05, -0.05, 0.05, 0.05, -0.05, 0.05, 0.05, 0.05, -0.012554969159105823, -0.05, 0.05, -0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, -0.05, -0.05, -0.05, -0.05, 0.05, -0.05, -0.05, -0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, -0.05, -0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, -0.05, 0.05, 0.05, -0.05, -0.05, 0.05, 0.05, -0.05, -0.05, -0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, -0.05, -0.05, 0.05, 0.05, 0.05, -0.05, -0.05, -0.05, 0.05, 0.05, 0.05, -0.05, -0.05, -0.05, -0.05, -0.05, 0.05, 0.05, 0.05, -0.05, -0.05, 0.05, -0.05, -0.05, -0.05, -0.05, 0.05, 0.001409336644243902, 0.05, -0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, -0.05, -0.05, 0.05, 0.05, -0.05, 0.05, -0.05, 0.05, 0.05, -0.05, -0.05, -0.05, -0.05, 0.05, 0.05, -0.05, -0.048511549733413345, 0.05, 0.05, 0.17156862765550612, 0.5147059082984924, 0.9303921580314636, 0.9460784316062927, 0.6009804129600524, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, -0.05, 0.05, 0.021948270211673858, -0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.43431373238563536, 0.8950980424880981, 0.7500000119209289, 0.3303921639919281, 0.5441176474094391, 0.9421568632125854, 0.1068627506494522, -0.02908472621967534, 0.05, 0.05, 0.05, 0.05, -0.05, 0.05, 0.05, 0.05, -0.05, -0.05, -0.05, 0.05, -0.05, -0.05, 0.05, -0.05, -0.05, 0.05, -0.0264705877751112, 0.4245098054409027, 0.9186274528503418, 0.4715686559677124, 0.112745101749897, 0.05, 0.14607843458652497, 0.9421568632125854, 0.15588235408067702, 0.05, 0.05, 0.05, -0.05, -0.05, -0.05, 0.05, 0.05, -0.05, 0.05, -0.05, -0.05, 0.05, -0.05, -0.05, 0.05, -0.05, 0.05, 0.05, 0.45392157435417174, 0.9421568632125854, 0.3774509847164154, 0.05, 0.05, -0.05, 0.42058823704719545, 0.9558823585510254, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, -0.05, -0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, -0.05, 0.05, 0.05, 0.05, -0.045867185167807446, 0.02058823853731155, 0.8676470637321472, 0.7127451181411744, 0.06568627543747425, 0.05, 0.05, 0.17156862765550612, 0.9127451062202454, 0.9558823585510254, 0.05, -0.05, 0.05, -0.05, 0.05, 0.05, 0.05, -0.05, 0.05, 0.05, 0.05, 0.05, 0.05, -0.05, -0.05, 0.05, -0.05, 0.05, 0.06568627543747425, 0.7931372642517089, 0.7813725590705871, 0.07692343419836034, -0.05, -0.05, 0.05, 0.8147058963775635, 0.9460784316062927, 0.49509806632995607, -0.05, -0.05, -0.05, -0.05, 0.05, -0.025570726215571136, 0.05, -0.05, -0.05, 0.05, -0.05, 0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, 0.29509804844856263, 0.9421568632125854, 0.28370127869790485, -0.05, -0.05, -0.05, 0.3029411852359772, 0.9343137264251709, 0.8990196108818054, 0.04019608050584793, -0.05, 0.05, -0.05, -0.05, -0.05, -0.05, -0.05, 0.05, -0.05, 0.05, -0.05, 0.05, 0.05, -0.05, 0.05, 0.033514248719939334, -0.05, -0.05, 0.6676470756530761, 0.8892156958580018, 0.06960784383118153, -0.05, -0.05, 0.044117648899555204, 0.8637254953384399, 0.9421568632125854, 0.4715686559677124, 0.05, 0.05, -0.05, 0.05, 0.05, -0.05, -0.05, -0.05, 0.05, 0.05, 0.05, -0.05, 0.05, 0.05, -0.05, 0.05, 0.05, -0.05, -0.05, 0.9460784316062927, 0.43627451062202455, 0.05, -0.05, 0.004901961237192151, 0.722549033164978, 0.9421568632125854, 0.5343137502670288, 0.10490196123719216, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, -0.05, -0.0029566525074042477, 0.05, 0.05, -0.05, -0.05, -0.05, 0.05, 0.05, 0.05, -0.05, 0.05, 0.31274511218070983, 0.9460784316062927, 0.1264705926179886, -0.05, 0.22843138575553895, 0.8284313797950744, 0.9460784316062927, 0.8049019694328308, 0.008823529630899427, -0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, -0.05, -0.05, 0.05, 0.05, -0.05, 0.05, -0.05, 0.05, -0.05, 0.05, 0.05, 0.13295297314220317, 0.9147058844566345, 0.8685500476595647, 0.8401960849761962, 0.922549021244049, 0.8950980424880981, 0.95, 0.38529412150382997, -0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, -0.05, -0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.41862745881080626, 0.806862759590149, 0.6049019813537597, 0.2558823645114899, 0.836274516582489, 0.6911764860153198, -0.0186274491250515, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, -0.05, -0.05, -0.05, -0.05, 0.05, -0.05, -0.05, -0.05, 0.05, 0.05, 0.05, 0.05, -0.05, 0.05, 0.05, -0.027176105066840414, 0.05, -0.04607843114063144, 0.5186274766921997, 0.9264705896377563, 0.1578431397676468, -0.05, 0.05, 0.05, 0.05, 0.05, -0.05, -0.05, 0.05, -0.05, -0.05, -0.05, -0.05, -0.05, 0.05, 0.05, 0.05, -0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.300980406999588, 0.9421568632125854, 0.4598039507865906, -0.05, -0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, -0.05, -0.05, -0.05, 0.05, 0.05, -0.005157084252220192, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.9519607901573182, 0.9401960849761963, 0.0970588244497776, 0.05, -0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, -0.05, -0.05, -0.05, -0.05, -0.05, 0.05, -0.05, 0.05, 0.05, -0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.2539215713739395, 1.0303921580314637, 0.457843142747879, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, -0.05, -0.05, -0.05, 0.05, 0.05, 0.05, -0.05, 0.05, 0.05, -0.05, 0.05, 0.05, 0.05, -0.05, 0.05, 0.0813725508749485, 0.8578431487083436, 0.9245098114013672, 0.09313725605607033, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, -0.05, 0.05, 0.05, 0.05, -0.05, 0.05, -0.05, 0.05, -0.05, 0.05, 0.05, 0.05, -0.05, 0.05, 0.4617647111415863, 1.0421568632125855, 0.22647059261798858, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, -0.02768755341358229, 0.05, 0.05, 0.05, -0.05, -0.05, -0.05, -0.05, 0.05, 0.05, 0.05, -0.05, 0.05, 0.05, -0.05, 0.05, 0.8892156958580018, 0.8617647171020508, 0.06568627543747425, -0.05, 0.05, -0.05, 0.05, 0.05, 0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, 0.05, -0.05, -0.05, 0.05, -0.05, -0.05, 0.05, 0.05, -0.05, 0.05, 0.05, 0.05, 0.05, 0.9598039269447327, 0.46568627953529357, -0.05, 0.05, -0.05, -0.05, -0.05, -0.05, -0.05, 0.05, 0.05, 0.05, 0.05, -0.05, 0.05, -0.05, -0.05, 0.05, -0.05, -0.05, 0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, 0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, 0.05, 0.05, 0.05, 0.05, -0.05, -0.05, -0.05, -0.05, 0.05, -0.05, 0.05, 0.05, 0.05, 0.05, -0.05, 0.05, -0.05, -0.05, 0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, 0.05, -0.05, -0.05, 0.05, 0.05, -0.05, 0.05]",sat,False
136,MNIST_3x100,22,9,0.02,0.8,242.0227361690013,True,,timeout,False
137,MNIST_3x100,22,9,0.05,0.8,1.5567657240026165,False,"[-0.05, 0.05, -0.05, -0.05, 0.05, -0.05, 0.05, 0.05, -0.05, -0.05, -0.05, 0.05, 0.05, -0.05, -0.05, -0.05, -0.05, -0.05, 0.05, -0.05, -0.05, -0.05, 0.05, 0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.04145697065749929, -0.05, 0.05, 0.05, 0.05, -0.05, -0.05, 0.05, 0.05, 0.05, 0.05, 0.05, -0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, -0.05, -0.05, -0.05, -0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.004918990829440632, -0.05, -0.05, -0.05, 0.05, -0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, -0.05, -0.05, 0.05, -0.05, 0.05, 0.05, -0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, -0.05, 0.05, -0.05, -0.04441707229157342, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, -0.05, -0.05, 0.05, 0.05, -0.05, -0.05, -0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, -0.05, 0.05, 0.05, 0.05, 0.05, -0.05, -0.05, 0.05, 0.05, 0.05, 0.05, -0.05, -0.05, -0.05, -0.05, 0.05, 0.05, -0.05, -0.05, -0.05, 0.05, 0.05, -0.05, -0.05, -0.05, -0.05, 0.05, 0.05, 0.05, -0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, -0.05, -0.05, 0.05, 0.05, -0.05, 0.05, -0.05, 0.05, 0.0489991284174633, -0.05, -0.05, -0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.17156862765550612, 0.5147059082984924, 0.9303921580314636, 0.9460784316062927, 0.6009804129600524, -0.05, -0.05, 0.05, -0.05, 0.04083343787488318, -0.05, 0.04338731630865923, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, -0.05, 0.05, 0.05, 0.05, -0.05, 0.3343137323856354, 0.8950980424880981, 0.7500000119209289, 0.4303921639919281, 0.5441176474094391, 0.9421568632125854, 0.1068627506494522, -0.05, 0.05, 0.05, 0.05, 0.05, -0.05, 0.05, 0.05, 0.05, -0.05, -0.05, -0.05, 0.05, -0.05, -0.05, -0.014470198937885433, -0.05, -0.05, 0.05, -0.0264705877751112, 0.5245098054409028, 0.9186274528503418, 0.4715686559677124, 0.112745101749897, -0.05, 0.14607843458652497, 0.9421568632125854, 0.15588235408067702, 0.05, 0.05, 0.05, 0.010798122019806171, -0.05, -0.04253108101453519, 0.05, -0.05, -0.05, -0.05, -0.05, 0.05, 0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, 0.35392157435417176, 1.0421568632125855, 0.4774509847164154, -0.05, 0.05, -0.05, 0.42058823704719545, 0.8558823585510253, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, -0.05, 0.05, 0.05, 0.05, -0.05, 0.05, 0.05, -0.05, -0.05, 0.05, -0.05, 0.05, 0.02058823853731155, 0.9676470637321473, 0.7127451181411744, 0.06568627543747425, 0.05, 0.05, 0.17156862765550612, 0.9127451062202454, 0.9558823585510254, 0.05, 0.05, 0.05, 0.05, -0.05, 0.05, 0.05, -0.05, -0.05, 0.05, -0.05, 0.05, 0.05, -0.05, -0.05, 0.05, -0.05, 0.05, 0.06568627543747425, 0.893137264251709, 0.8813725590705872, 0.12058823853731156, 0.05, 0.02887078496101296, -0.05, 0.7147058963775634, 1.0460784316062928, 0.49509806632995607, 0.05, 0.05, -0.05, -0.05, 0.05, -0.05, 0.05, 0.05, -0.05, 0.05, -0.05, 0.05, -0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.29509804844856263, 1.0421568632125855, 0.29705882370471953, -0.05, -0.05, -0.05, 0.3029411852359772, 0.9343137264251709, 0.8990196108818054, 0.04019608050584793, -0.05, 0.05, 0.05, 0.05, 0.05, -0.05, -0.05, -0.05, -0.05, 0.05, -0.05, 0.05, 0.05, -0.05, -0.05, -0.05, -0.05, 0.05, 0.6676470756530761, 0.8892156958580018, 0.06960784383118153, -0.05, -0.05, 0.044117648899555204, 0.8637254953384399, 0.9421568632125854, 0.5715686559677124, 0.05, 0.05, -0.05, 0.05, 0.05, -0.05, -0.05, -0.05, 0.05, 0.05, -0.05, -0.05, 0.05, -0.05, -0.05, 0.05, 0.05, -0.05, -0.05, 0.9460784316062927, 0.5362745106220246, 0.05, -0.05, 0.004901961237192151, 0.722549033164978, 0.9421568632125854, 0.5343137502670288, 0.10490196123719216, -0.05, -0.05, 0.05, 0.05, 0.05, 0.05, -0.05, -0.05, -0.05, 0.05, -0.05, 0.05, -0.05, -0.05, 0.05, -0.05, -0.05, 0.05, 0.21274511218070985, 0.9460784316062927, 0.1264705926179886, -0.05, 0.22843138575553895, 0.8284313797950744, 0.9460784316062927, 0.8049019694328308, 0.008823529630899427, -0.05, -0.05, 0.05, 0.05, 0.05, -0.05, 0.05, -0.05, -0.05, -0.05, 0.05, 0.05, -0.05, -0.05, -0.05, 0.05, -0.05, 0.05, -0.05, 0.22647059261798858, 0.9147058844566345, 0.8892156958580018, 0.8401960849761962, 0.922549021244049, 0.8950980424880981, 0.95, 0.38529412150382997, -0.05, -0.05, 0.05, 0.05, 0.05, 0.05, -0.05, 0.05, -0.05, 0.03578235642174299, -0.05, -0.05, 0.05, -0.05, 0.05, 0.05, 0.05, -0.05, 0.05, 0.05, 0.05, 0.41862745881080626, 0.7068627595901489, 0.6471930861485055, 0.2558823645114899, 0.836274516582489, 0.6911764860153198, -0.0186274491250515, 0.05, -0.05, 0.05, 0.05, -0.05, 0.05, -0.05, -0.05, -0.05, -0.05, 0.05, 0.05, -0.05, -0.05, 0.05, -0.05, 0.05, 0.05, -0.05, 0.05, 0.05, 0.05, 0.05, 0.053921568859368565, 0.5186274766921997, 0.9264705896377563, 0.1578431397676468, -0.05, -0.05, 0.030210758288998496, 0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.04125392888397129, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.300980406999588, 0.9421568632125854, 0.4598039507865906, -0.05, -0.05, 0.05, 0.05, -0.05, 0.05, -0.05, 0.05, 0.05, 0.05, -0.05, -0.05, -0.05, 0.05, 0.05, -0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.9519607901573182, 0.9401960849761963, 0.0970588244497776, 0.05, -0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, -0.05, -0.05, -0.05, -0.05, -0.05, 0.05, -0.05, 0.05, -0.05, -0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.2539215713739395, 1.0303921580314637, 0.457843142747879, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.04687125004929553, -0.05, -0.05, -0.05, -0.05, 0.05, 0.05, 0.05, -0.05, -0.05, 0.05, -0.05, -0.05, 0.05, 0.05, -0.03237793170965101, 0.05, -0.0186274491250515, 0.8578431487083436, 0.9245098114013672, 0.09313725605607033, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, -0.05, -0.05, -0.05, -0.05, 0.05, 0.05, 0.05, -0.05, -0.05, 0.05, 0.05, -0.05, -0.05, 0.05, 0.05, 0.05, 0.05, 0.3617647111415863, 1.0421568632125855, 0.22647059261798858, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, -0.05, -0.05, -0.05, -0.05, 0.05, 0.05, 0.05, -0.05, -0.05, 0.05, 0.05, -0.05, -0.007948308373385227, -0.05, -0.05, 0.05, 0.05, 0.05, 0.05, 0.8892156958580018, 0.8617647171020508, 0.06568627543747425, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, -0.05, -0.05, -0.05, 0.05, 0.05, -0.05, 0.05, -0.05, 0.05, 0.05, -0.05, -0.05, 0.05, -0.05, -0.05, 0.05, 0.05, 0.05, -0.05, 0.9598039269447327, 0.46568627953529357, -0.05, 0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.04165125763011722, 0.05, -0.05, 0.04266137573314044, -0.05, -0.05, -0.05, -0.05, 0.05, 0.05, -0.05, 0.05, -0.05, -0.011503662325689931, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, 0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, 0.05, 0.05, -0.05, 0.05, -0.05, 0.05, -0.05, -0.05, 0.05, 0.05, -0.05, 0.05, 0.05, 0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, 0.05, -0.05, 0.05, 0.05, -0.05, 0.05, 0.05]",sat,False
138,MNIST_3x100,23,1,0.02,0.2,1.3741935450016172,False,,unsat,False
139,MNIST_3x100,23,1,0.05,0.2,241.84621443599826,True,,timeout,False
140,MNIST_3x100,23,1,0.02,0.5,112.72513074200106,False,,unsat,False
141,MNIST_3x100,23,1,0.05,0.5,1.2568970610009274,False,"[-0.05, -0.05, -0.05, 0.05, -0.05, -0.05, 0.05, -0.05, 0.05, 0.05, 0.05, -0.05, 0.05, 0.05, -0.05, -0.05, 0.05, 0.05, -0.05, 0.05, -0.05, -0.05, 0.05, -0.05, -0.05, -0.05, -0.05, 0.05, 0.05, 0.05, -0.05, -0.05, -0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, -0.05, -0.05, 0.0052978172541421065, 0.05, -0.05, 0.05, 0.05, 0.05, -0.05, 0.05, 0.05, 0.05, -0.05, 0.05, -0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.018242313114079187, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, 0.05, -0.05, 0.05, 0.05, 0.05, -0.05, -0.05, -0.05, -0.05, 0.05, -0.05, -0.05, -0.05, -0.05, -0.05, 0.05, 0.05, -0.05, 0.05, 0.05, 0.05, -0.05, 0.05, 0.05, 0.05, 0.05, -0.05, -0.05, -0.05, 0.05, -0.05, 0.05, 0.05, 0.05, -0.05, 0.05, -0.05, -0.05, -0.05, -0.05, -0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, -0.05, -0.05, -0.05, 0.05, -0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, -0.05, 0.05, 0.5245098054409028, 0.9460784316062927, 0.48333336114883424, -0.05, 0.05, -0.05, -0.05, 0.05, 0.05, 0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, 0.05, -0.05, -0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, -0.05, -0.05, 0.0009803928434848758, 0.8519607901573181, 0.9421568632125854, 0.922549021244049, 0.33823530077934266, 0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, 0.05, -0.05, -0.05, 0.05, 0.05, -0.05, 0.05, 0.05, 0.05, 0.05, 0.05, -0.05, -0.05, -0.05, -0.03431372456252575, 0.4127451002597809, 0.9421568632125854, 0.9421568632125854, 0.8323529481887817, 0.11470588743686676, -0.05, -0.05, 0.05, 0.05, -0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, -0.05, -0.05, -0.05, -0.05, -0.05, 0.05, 0.05, -0.05, -0.05, -0.05, 0.189215686917305, 0.9421568632125854, 0.9421568632125854, 0.9421568632125854, 0.34019609093666076, 0.05, 0.05, 0.05, 0.05, 0.05, -0.05, 0.05, -0.05, -0.05, 0.05, 0.05, 0.05, -0.05, -0.05, -0.05, -0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.075490203499794, 0.7578431487083435, 0.9421568632125854, 0.9421568632125854, 0.679411780834198, 0.08529411926865578, 0.05, 0.05, 0.05, 0.05, 0.05, -0.05, -0.05, -0.05, -0.05, 0.05, 0.05, -0.03976946477856799, -0.05, -0.05, -0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, -0.05, 0.7774509906768798, 0.9421568632125854, 0.9421568632125854, 0.8872549057006835, 0.2205882489681244, 0.05, 0.05, 0.05, 0.05, 0.05, -0.05, -0.05, -0.05, 0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, -0.05, 0.9460784316062927, 0.9421568632125854, 0.9421568632125854, 0.4715686559677124, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, -0.05, -0.05, -0.05, -0.05, 0.05, -0.05, -0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.5068627715110778, 0.95, 0.9421568632125854, 0.679411780834198, -0.0186274491250515, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.008060659557990194, -0.05, -0.05, -0.05, -0.05, -0.05, 0.05, 0.03607559610783799, -0.05, 0.05, 0.05, -0.05, 0.05, 0.05, 0.05, 0.05, 0.6343137502670289, 0.8480392217636108, 0.9460784316062927, 0.7617647171020507, 0.03235294371843338, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, -0.05, -0.05, 0.05, 0.05, -0.05, -0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, -0.05, -0.05, 0.05, 0.26176470816135405, 0.8480392217636108, 0.9421568632125854, 0.9460784316062927, 0.3617647111415863, -0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, -0.05, 0.05, -0.05, 0.05, 0.05, -0.05, -0.05, 0.05, -0.05, 0.05, 0.05, -0.05, -0.05, 0.05, 0.05, -0.05, 0.6460784554481507, 1.0460784316062928, 1.0460784316062928, 0.7852941274642944, 0.051960785686969754, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, -0.05, -0.05, -0.05, 0.05, 0.05, -0.04993353683035813, -0.05, 0.05, -0.05, -0.05, 0.05, 0.4892156898975372, 1.034313726425171, 0.9421568632125854, 0.9421568632125854, 0.15196078568696975, 0.05, 0.05, 0.05, 0.05, 0.05, -0.05, 0.05, -0.05, 0.05, 0.05, 0.05, 0.05, 0.05, -0.05, -0.03822710630901785, 0.05, -0.05, -0.05, -0.05, 0.05, -0.05, -0.05, 0.06372549086809158, 0.8813725590705872, 0.9421568632125854, 0.9303921580314636, 0.5343137502670288, -0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, -0.05, -0.05, -0.05, -0.05, -0.05, 0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, 0.05, -0.05, 0.05, 0.0911764770746231, 0.7892156958580017, 0.9421568632125854, 0.9421568632125854, 0.4872549295425415, -0.05, 0.05, 0.05, 0.05, 0.05, 0.05, -0.05, -0.05, -0.05, -0.05, 0.05, -0.05, -0.05, -0.05, 0.05, 0.05, -0.05, -0.05, -0.05, 0.05, -0.05, -0.05, -0.05, 0.24411765933036805, 0.9421568632125854, 1.0421568632125855, 1.0421568632125855, 0.18137255012989045, -0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, 0.05, 0.05, -0.05, 0.05, 0.05, -0.05, -0.05, 0.05, 0.414705890417099, 0.9421568632125854, 1.0421568632125855, 0.7911764860153199, 0.11666667014360428, 0.05, 0.05, -0.05, 0.05, -0.05, -0.05, 0.05, 0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, 0.05, 0.05, 0.05, 0.05, 0.05, -0.05, -0.05, 0.05, 0.9284313797950745, 0.9421568632125854, 1.0421568632125855, 0.3794117748737335, 0.05, 0.05, 0.05, -0.05, 0.05, -0.05, -0.05, -0.05, -0.05, -0.05, 0.05, -0.05, -0.05, -0.05, 0.05, -0.05, -0.05, 0.05, 0.05, -0.05, -0.05, -0.05, -0.05, 0.11862745583057403, 0.9715686321258545, 0.9421568632125854, 0.5441176474094391, 0.053921568859368565, 0.05, 0.05, 0.05, 0.05, 0.05, -0.04014476974516515, -0.05, -0.05, -0.05, -0.05, 0.05, -0.05, -0.05, -0.05, 0.05, 0.05, -0.05, -0.008193321039371718, 0.05, 0.05, -0.05, -0.05, -0.05, 0.43823530077934264, 1.0225490212440491, 0.9421568632125854, 0.5166666686534882, 0.05, 0.05, 0.05, 0.05, -0.05, 0.05, -0.05, -0.05, -0.05, 0.05, 0.05, 0.05, 0.05, 0.05, -0.05, -0.05, 0.05, -0.05, -0.05, 0.05, -0.05, -0.05, 0.05, 0.05, -0.05, 0.9323529481887818, 0.9715686321258545, 0.24215686619281768, 0.05, 0.05, -0.05, 0.05, 0.05, 0.05, 0.05, 0.05, -0.05, -0.05, 0.05, -0.05, -0.05, 0.05, -0.05, -0.05, -0.05, -0.05, 0.05, -0.05, -0.05, -0.05, 0.05, 0.05, 0.05, -0.05, 0.05, 0.05, -0.05, -0.05, -0.05, 0.05, -0.05, -0.05, 0.05, 0.05, -0.05, 0.05, 0.05, 0.05, -0.05, 0.05, -0.05, -0.05, 0.05, -0.05, 0.05, -0.05, -0.05, 0.05, 0.05, -0.05, -0.05, 0.05, 0.05, 0.05, -0.05, 0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, 0.04197444323832315, -0.05, 0.05, 0.05, 0.05, 0.05, 0.05, -0.05, -0.05, -0.05, -0.05, 0.05, 0.05, -0.05, 0.05, 0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, 0.05, 0.05, -0.05, 0.05, 0.0445866249885684, 0.05, 0.05, -0.05, 0.05]",sat,False
142,MNIST_3x100,23,1,0.02,0.8,17.22573268799897,False,,unsat,False
143,MNIST_3x100,23,1,0.05,0.8,241.98830692699994,True,,timeout,False
